names,LDShadowLady,Tubbo,InTheLittleWood aka Martyn,Dangthatsalongname,Shubble,TheOrionSound,Solidarity,OwengeJuiceTV,Snifferish,olivesleepy,bekyamon,apokuna,soupforeloise,willowmvp,KrowFang,acho
"Feb 20, 2021",5760000,1220000,,1060000,,,,,29800,,,,227,,,
"Feb 21, 2021",5770000,1230000,,,,,151000,,30100,,,,,,,
"Feb 22, 2021",,1240000,,1070000,717000,609000,152000,,30500,,,,,,,
"Feb 23, 2021",,1250000,,,,,,,30800,,,,228,,,
"Feb 24, 2021",5780000,,,,,,,,31100,,,,,,,
"Feb 25, 2021",,1260000,,,,,,,31500,,,,,,,
"Feb 26, 2021",5790000,,,,,,,,32500,,,,229,,,
"Feb 27, 2021",,1270000,,,718000,,,,33600,,,,,,,
"Feb 28, 2021",5800000,1310000,,,,,,,34600,,,,230,,,
"Mar 01, 2021",5800000,1320000,,1070000,718000,,154000,,37700,,169,,230,988,,233
"Mar 02, 2021",,1330000,,,,,,,36700,,,,,,,
"Mar 03, 2021",,,,,,,,,37800,,,,231,,,
"Mar 04, 2021",5820000,1340000,,,,,,,38800,,,,234,,,
"Mar 05, 2021",5820000,1350000,,,,,,,39900,,,,237,,,
"Mar 06, 2021",,1360000,,,,,,,40900,,,,240,,,
"Mar 07, 2021",,1370000,,,719000,,,,42000,,,,243,,,
"Mar 08, 2021",5830000,1380000,,,,,,,43100,,,,246,,,
"Mar 09, 2021",5830000,1380000,,,,,156000,,43900,,,,249,,,
"Mar 10, 2021",5840000,1390000,,,,610000,,,44700,,,,253,,,
"Mar 11, 2021",,1400000,,1080000,720000,,,,45500,,,,256,,,
"Mar 12, 2021",5840000,1410000,,,,,,,46400,,,,259,,,
"Mar 13, 2021",,,,,,,,,47200,,,,263,,,
"Mar 14, 2021",5850000,1420000,,,,,,,48000,,,,266,,,
"Mar 15, 2021",,1430000,,,,,,,48800,,,,270,,,
"Mar 16, 2021",,1430000,,,,,,,49700,,,,273,,,
"Mar 17, 2021",5850000,,,,,,157000,,50500,,,,277,,,
"Mar 18, 2021",5860000,1440000,,,,,,,51300,,,,278,,,
"Mar 19, 2021",,1450000,,,,,,,52200,,,,280,,,
"Mar 20, 2021",5860000,1460000,,,,,,,52700,,,,282,,,
"Mar 21, 2021",,,,,,,,,53200,,,,283,,,
"Mar 22, 2021",,,,,,,,,53700,,,,285,,,
"Mar 23, 2021",5870000,1470000,,,,,,,54200,,,,287,,,
"Mar 24, 2021",,1480000,,,,,,,54700,,,,289,,,
"Mar 25, 2021",5870000,1480000,,,,,158000,,55200,,,,292,,,
"Mar 26, 2021",,,,,,,,,55700,,,,296,,,
"Mar 27, 2021",,,,,721000,,,,56200,,,,300,,,
"Mar 28, 2021",5880000,1490000,,,720000,,,,56700,,,,303,,,
"Mar 29, 2021",,,,,721000,,,,57300,,,,307,,,
"Mar 30, 2021",,1500000,,,,,,,57500,,,,311,,,
"Mar 31, 2021",,,,,,,,,57600,,,,315,,,
"Apr 01, 2021",5890000,1510000,,1090000,721000,,159000,214,57900,,325,,316,1010,,525
"Apr 02, 2021",,1510000,,,,,,,58000,,,,317,,,
"Apr 03, 2021",,,,,,,,,58200,,,,318,,,
"Apr 04, 2021",,1520000,,,,,,,58400,,,,319,,,
"Apr 05, 2021",5900000,,,,,,,,58700,,,,320,,,
"Apr 06, 2021",,,,,,,,,58900,,,,321,,,
"Apr 07, 2021",,1530000,,,,,,,59100,,,,322,,,
"Apr 08, 2021",,1540000,,,,,,,59600,,,,323,,,
"Apr 09, 2021",,1540000,,,,,,,60000,,,,324,,,
"Apr 10, 2021",5910000,,,,,,,,60200,,,,325,,,
"Apr 11, 2021",,1550000,,,,,,,60400,,,,326,,,
"Apr 12, 2021",,,,,,,,,60500,,,,327,,,
"Apr 13, 2021",,1560000,,,,,,,60700,,,,328,,,
"Apr 14, 2021",,,,,,,,,60800,,,,329,,,
"Apr 15, 2021",,1570000,,1100000,,,,,61100,,,,331,,,
"Apr 16, 2021",5920000,,,,,,,,61300,,,,,,,
"Apr 17, 2021",,1580000,,,,,,,61500,0,,,332,,,
"Apr 18, 2021",5920000,1580000,,,,,160000,,61900,,,,,,,
"Apr 19, 2021",,,,,,,,,62300,,,,333,,,
"Apr 20, 2021",,1590000,,,,,,,62700,,,,,,,
"Apr 21, 2021",5930000,,104000,,722000,,,,63100,,,,334,,,
"Apr 22, 2021",,,,,,,,,63200,,,,335,,,
"Apr 23, 2021",5930000,1600000,105000,,,,,,63300,,,,337,,,
"Apr 24, 2021",,1610000,,,,,,,63500,,,,339,,,
"Apr 25, 2021",,1620000,,,,,,,63600,,,,342,,,
"Apr 26, 2021",,1620000,106000,1110000,,,163000,,63700,,,,344,,,
"Apr 27, 2021",,,,,,,,,63900,,,,347,,,
"Apr 28, 2021",5940000,1640000,,,723000,,,,64000,,,,349,,,
"Apr 29, 2021",5940000,,,,,,,,64100,,,,352,,,
"Apr 30, 2021",,1650000,107000,,,,,,64300,,,,353,,,
"May 01, 2021",5950000,1720000,107000,1110000,723000,,165000,481,64600,,492,,355,1030,,755
"May 02, 2021",,1740000,,,,,,,64600,,,,355,,,
"May 03, 2021",,1860000,,,,,,,,,,,357,,,
"May 04, 2021",,1880000,,,,,,,64700,,,,358,,,
"May 05, 2021",,1910000,108000,,,,166000,,64800,,,,359,,,
"May 06, 2021",,1920000,,,,,,,64900,,,,361,,,
"May 07, 2021",5960000,1940000,109000,,,,,,65000,,,,,,,
"May 08, 2021",,,,1120000,,,,,65100,,,,362,,,
"May 09, 2021",,1950000,,,,,,,65200,,,,,,,
"May 10, 2021",,1960000,,,,,,,65300,,,,363,,,
"May 11, 2021",,1970000,,,,,,,65400,,,,,,,
"May 12, 2021",5970000,,110000,,724000,,169000,,65500,,,,364,,,
"May 13, 2021",5970000,1980000,,,,,170000,,65600,,,,365,,,
"May 14, 2021",,,111000,,,,,,,,,,367,,,
"May 15, 2021",,1990000,,,,,,,65700,,,,369,,,
"May 16, 2021",,2000000,,,,,,,,,,,371,,,
"May 17, 2021",,,,,,,,,65800,,,,373,,,
"May 18, 2021",,2010000,,,,,,,,,,,375,,,
"May 19, 2021",5980000,2020000,,,725000,,,,65900,,,,377,,,
"May 20, 2021",5980000,,112000,,,,175000,,,,,,380,,,
"May 21, 2021",,2030000,,,,,176000,,66000,,,,381,,,
"May 22, 2021",,,,,,,,,,,,,382,,,
"May 23, 2021",,2040000,,1130000,,,,,66100,,,,383,,,
"May 24, 2021",,,,,,,,,66200,,,,385,,,
"May 25, 2021",,2120000,,,,,,,,,,,386,,,
"May 26, 2021",,2140000,113000,,,,,,,,,,387,,,
"May 27, 2021",,2160000,,,726000,,180000,,66300,,,,389,,,
"May 28, 2021",5990000,2180000,,,,,,,,,,,,,,
"May 29, 2021",,2190000,,,,611000,182000,,66400,,,,390,,,
"May 30, 2021",,2200000,,,727000,,,,,,,,391,,,
"May 31, 2021",,,,,,,,,66500,,,,392,,,
"Jun 01, 2021",,2220000,114000,1130000,727000,,184000,779,66700,80,1120,,398,1130,,823
"Jun 02, 2021",,2230000,,,,,,,66600,,,,394,,,
"Jun 03, 2021",6000000,2240000,114000,,728000,,,,,,,,395,,,
"Jun 04, 2021",,2250000,,,,,,,66700,,,,396,,,
"Jun 05, 2021",6000000,,,,,,,,,,,,397,,,
"Jun 06, 2021",,2260000,,,,,187000,,66800,,,,399,,,
"Jun 07, 2021",,,,,,,,,,,,,401,,,
"Jun 08, 2021",6010000,2280000,,1140000,729000,,,,66900,,,,403,,,
"Jun 09, 2021",6010000,,115000,,,,,,,,,,405,,,
"Jun 10, 2021",,2290000,,,730000,,,,67000,,,,407,,,
"Jun 11, 2021",,2300000,,1150000,,,,,,,,,409,,0,
"Jun 12, 2021",,,,,,,,,67100,,,,410,,,
"Jun 13, 2021",6020000,2310000,,,,,,,,,,,412,,,
"Jun 14, 2021",6030000,,,1160000,,,194000,,67200,,,,413,,,
"Jun 15, 2021",,2320000,,,,,,,,,,,415,,,
"Jun 16, 2021",6040000,,,,731000,,,,67300,,,,416,,,
"Jun 17, 2021",,2330000,,,,,,,,,,,418,,,
"Jun 18, 2021",6050000,,,,,,,,,,,,420,,,
"Jun 19, 2021",6060000,2340000,,1170000,732000,,,,67400,,,,426,,,
"Jun 20, 2021",6070000,,,,,,,,,,,,432,,,
"Jun 21, 2021",6080000,,,,,,,,,,,,438,,,
"Jun 22, 2021",,2350000,,,733000,612000,203000,,67500,,,,444,,,
"Jun 23, 2021",6090000,,,,,,,,,,,,450,,,
"Jun 24, 2021",6090000,2360000,,,,,,,,,,,456,,,
"Jun 25, 2021",,,,,734000,,,,67600,,,,462,,,
"Jun 26, 2021",6100000,2370000,,,,,,,,,,,,,,
"Jun 27, 2021",6110000,,116000,,,,,,67700,,,,,,,
"Jun 28, 2021",,2410000,,,,,,,,,,,463,,,
"Jun 29, 2021",6120000,2430000,,,735000,,,,,,,,,,,
"Jun 30, 2021",,2440000,,1180000,,613000,213000,,67800,,,,464,,,
"Jul 01, 2021",6130000,2460000,116000,1180000,735000,,,1080,67800,117,1350,1880,463,1190,,881
"Jul 02, 2021",,2460000,,,,,,,67900,,,,465,,,
"Jul 03, 2021",,,,,,,,,,,,,,,,
"Jul 04, 2021",6140000,2470000,,,,,,,68000,,,,466,,,
"Jul 05, 2021",,,,,,,,,,,,,,,,
"Jul 06, 2021",6150000,,,,736000,,,,68100,,,,467,,,
"Jul 07, 2021",6150000,2480000,,,737000,,,,,,,,,,0,
"Jul 08, 2021",,,,,,614000,217000,,68200,,,,468,,,
"Jul 09, 2021",6160000,2490000,,,,,,,,,,,469,,,
"Jul 10, 2021",6160000,,,,738000,,,,68300,,,,,,,
"Jul 11, 2021",,2500000,,,,,,,68400,,,,,,,
"Jul 12, 2021",6170000,2510000,,,742000,,,,68500,,,,,,,
"Jul 13, 2021",,,,,744000,,,,68600,,,,470,,,
"Jul 14, 2021",6180000,,,,746000,,,,68700,,,,,,,
"Jul 15, 2021",6180000,2520000,,,748000,,,,,,,,,,,
"Jul 16, 2021",,,,,750000,,221000,,68800,,,,471,,,
"Jul 17, 2021",6190000,,,,751000,,,,68900,,,,,,,
"Jul 18, 2021",6190000,2530000,,,752000,,,,69000,,,,472,,,
"Jul 19, 2021",,,,,753000,,,,69100,,,,,,,
"Jul 20, 2021",6200000,2540000,,,754000,,,,69200,,,,473,,,
"Jul 21, 2021",,,,,755000,,,,69300,,,,,,,
"Jul 22, 2021",,2550000,,,756000,,,,,,,,474,,,
"Jul 23, 2021",6210000,,,,757000,,,,69400,,,,475,,,
"Jul 24, 2021",6210000,,,,,615000,226000,,,,,,478,,,
"Jul 25, 2021",,2560000,,1190000,758000,,,,69500,,,,482,,,
"Jul 26, 2021",6220000,2570000,,,759000,,,,,,,,486,,,
"Jul 27, 2021",6220000,,,,,,,,69600,,,,489,,,
"Jul 28, 2021",,,,,760000,,,,,,,,493,,,
"Jul 29, 2021",6230000,2580000,,,,,,,69700,,,,497,,,
"Jul 30, 2021",,2590000,,,761000,,,,,,,,501,,,
"Jul 31, 2021",6240000,,,,,,,,69800,,,,503,,,
"Aug 01, 2021",6240000,2600000,,1190000,762000,616000,233000,14000,69900,136,1610,2050,503,1200,,895
"Aug 02, 2021",,,,,763000,,,,,,,,507,,,
"Aug 03, 2021",6250000,2610000,,,,,,,,,,,509,,,
"Aug 04, 2021",6250000,,,,,,,,,,,,511,,,
"Aug 05, 2021",,2620000,,,764000,,,,,,,,513,,,
"Aug 06, 2021",6260000,,,,765000,,,,70000,,,,515,,,
"Aug 07, 2021",,2630000,,,,,,,,,,,,,,
"Aug 08, 2021",6270000,,,,,,,,,,,,516,,,
"Aug 09, 2021",6270000,,,,766000,,240000,,,,,,517,,,
"Aug 10, 2021",,2640000,,,767000,,,,70100,,,,,,,
"Aug 11, 2021",6280000,,,,,,,,,,,,518,,,
"Aug 12, 2021",,,,,768000,,,,,,,,519,,,
"Aug 13, 2021",,2650000,,,769000,,,,,,,,520,,,
"Aug 14, 2021",,,,1200000,,,,,70200,,,,522,,,
"Aug 15, 2021",6290000,2660000,,,770000,,,,,,,,524,,,
"Aug 16, 2021",6290000,,,,771000,,,,,,,,527,,,
"Aug 17, 2021",,,,,,,243000,,,,,,529,,,
"Aug 18, 2021",,2670000,,,772000,,,,70300,,,,532,,,
"Aug 19, 2021",6300000,,,,773000,,,,,,,,534,,,
"Aug 20, 2021",,,,,774000,,,,,,,,537,,,
"Aug 21, 2021",,2680000,,,775000,,,,,,,,543,,,
"Aug 22, 2021",6310000,,,,776000,,,,70400,,,,550,,,
"Aug 23, 2021",,,,1210000,,,,,,,,,557,,,
"Aug 24, 2021",6310000,2690000,,,777000,,,,,,,,563,,,
"Aug 25, 2021",,,,,,,247000,,70500,,,,570,,,
"Aug 26, 2021",,,,,778000,,,,,,,,577,,,
"Aug 27, 2021",6320000,2700000,,,,,,,,,,,584,,,
"Aug 28, 2021",,2740000,,,779000,,,,,,,,583,,,
"Aug 29, 2021",,2760000,,,780000,,,,,,,,,,,
"Aug 30, 2021",6330000,2770000,,,781000,,,,,,,,584,,,
"Aug 31, 2021",,2780000,,,782000,,,,,,,,585,,,
"Sep 01, 2021",6330000,2800000,,1210000,782000,617000,251000,21200,70600,150,2080,2280,588,1210,,904
"Sep 02, 2021",,2800000,,,783000,,,,,,,,587,,,
"Sep 03, 2021",,2810000,,,,,,,,,,,588,,,
"Sep 04, 2021",6340000,2820000,,,784000,,,,,,,,589,,,
"Sep 05, 2021",,,,1220000,,,,,,,,,590,,,
"Sep 06, 2021",,2830000,,,785000,,,,,,,,591,,,
"Sep 07, 2021",6350000,,,,,,,,70600,,,,592,,,
"Sep 08, 2021",,2840000,,,786000,,,,,,,,593,,,
"Sep 09, 2021",6350000,,,,,,,,,,,,594,,,
"Sep 10, 2021",,,,,787000,616000,254000,,,,,,595,,,
"Sep 11, 2021",,2850000,,,,,,,,,,,596,,,
"Sep 12, 2021",6360000,,,,788000,,,,,,,,607,,,
"Sep 13, 2021",,,,,,,,,,,,,619,,,
"Sep 14, 2021",,2860000,,,789000,,,,,,,,631,,,
"Sep 15, 2021",,,,,790000,,,,,,,,642,,,
"Sep 16, 2021",,,,,,,,,,,,,654,,,
"Sep 17, 2021",6370000,,,,791000,,,,,,,,666,,,
"Sep 18, 2021",,2870000,,,792000,617000,257000,,,,,,678,,,
"Sep 19, 2021",,,,,793000,,,,70500,,,,709,,,
"Sep 20, 2021",6380000,,,,794000,,,,,,,,741,,,
"Sep 21, 2021",,2880000,,,,,,,,,,,772,,,
"Sep 22, 2021",,,117000,,795000,,,,,,,,804,,,
"Sep 23, 2021",6390000,,118000,,,,,,,,,,835,,,
"Sep 24, 2021",,,119000,1230000,796000,,,,,,,,867,,,
"Sep 25, 2021",6400000,2890000,120000,,,,,23200,,,,,899,,,
"Sep 26, 2021",,,,,,,263000,,,,,,908,,,
"Sep 27, 2021",6410000,,,,797000,,,23400,,,,,918,,,
"Sep 28, 2021",6410000,2900000,121000,,,,,,,,,,928,,,
"Sep 29, 2021",,,,,,,,23500,,,,,937,,,
"Sep 30, 2021",6420000,,122000,,798000,,,23600,70400,,,,947,,,
"Oct 01, 2021",6420000,2910000,122000,1230000,798000,,267000,23600,70500,162,2920,2370,963,1240,190,920
"Oct 02, 2021",,,,,,,,23800,,,,,967,,,
"Oct 03, 2021",6430000,,,,799000,,,24200,,,,,973,,,
"Oct 04, 2021",6430000,2920000,,,,,269000,24400,,,,,979,,,
"Oct 05, 2021",,,,,800000,,,24600,,,,,985,,,
"Oct 06, 2021",,,123000,,,,,25300,,,,,991,,,
"Oct 07, 2021",6440000,,,,,,,26200,,,,,997,,,
"Oct 08, 2021",,2930000,,1240000,,,,28000,,,,,1000,,,
"Oct 09, 2021",,,,,801000,,,29100,,,,,1010,,,
"Oct 10, 2021",,,,,,,,30300,,,,,1020,,,
"Oct 11, 2021",6450000,,124000,,,,,32100,70300,,,,1030,,,
"Oct 12, 2021",,,,,,,273000,33000,,,,,,,,
"Oct 13, 2021",,2940000,,,,,,33600,,,,,,,,
"Oct 14, 2021",,,,,,,,33900,,,,,1040,,,
"Oct 15, 2021",,,125000,,802000,,,34500,,,,,,,,
"Oct 16, 2021",,,,,,,,34700,70200,,,,,,,
"Oct 17, 2021",6460000,2950000,,,,,,35100,,,,,,,,
"Oct 18, 2021",,,126000,,,,,35200,,,,,1050,,,
"Oct 19, 2021",6470000,,,,,,,35600,,,,,,,,
"Oct 20, 2021",,,127000,1250000,,,284000,35700,,,,,1060,,,
"Oct 21, 2021",,,,,,,,35800,,,,,,,,
"Oct 22, 2021",6480000,2960000,,,803000,,,35900,70100,,,,,,,
"Oct 23, 2021",,,128000,,,,,36000,,,,,,,,
"Oct 24, 2021",,,,,804000,,,36100,,,,,,,,
"Oct 25, 2021",,,,,,,,36200,,,,,1070,,,
"Oct 26, 2021",,,,,,,,,,,,,,,,
"Oct 27, 2021",6490000,2970000,,,,,,36400,70000,,,,,,,
"Oct 28, 2021",,,129000,,805000,618000,295000,36500,,,,,,,,
"Oct 29, 2021",,,,,,,,36600,,,,,,,,
"Oct 30, 2021",6500000,,,,,,,36700,,,,,,,,
"Oct 31, 2021",6500000,2980000,,,,,,36800,,,,,1080,,,
"Nov 01, 2021",,2980000,130000,1250000,806000,,298000,36800,70000,173,3180,2850,1080,1340,321,926
"Nov 02, 2021",,,,1260000,806000,,,,69900,,,,,,,
"Nov 03, 2021",,,,,,,,37000,,,,,,,,
"Nov 04, 2021",6510000,,131000,,,,,37100,,,,,,,,
"Nov 05, 2021",,,,,,,302000,,,,,,1090,,,
"Nov 06, 2021",,2990000,,,,,,37300,,,,,,,,
"Nov 07, 2021",,,,,,,,37400,,,,,,,,
"Nov 08, 2021",,,,,807000,,,37500,,,,,1100,,,
"Nov 09, 2021",,,,,,,,37600,,,,,,,,
"Nov 10, 2021",6520000,,132000,,,,,37700,,,,,,,,
"Nov 11, 2021",,3000000,,,,,,,,,,,1110,,,
"Nov 12, 2021",6520000,,133000,,,,,37800,,,,,,,,
"Nov 13, 2021",,,134000,,,,309000,37900,69900,177,,,,1360,567,
"Nov 14, 2021",,,,,,,,,69800,,3420,2920,1120,,,928
"Nov 15, 2021",,3000000,135000,1260000,807000,,310000,38000,,,,,1130,,,
"Nov 16, 2021",,,,,,,,38100,,,,,,,,
"Nov 17, 2021",,,136000,,,,,,,,,,,,,
"Nov 18, 2021",6530000,,,1270000,,,,38300,69700,,,,1140,,,
"Nov 19, 2021",,3010000,137000,,,,,38500,,,,,,,,
"Nov 20, 2021",6530000,,,,,,,,,,,,1150,,,
"Nov 21, 2021",,,,,808000,,314000,38600,69700,179,,,,1370,624,
"Nov 22, 2021",,,,,,,,38800,69600,,3610,2940,1160,,,931
"Nov 23, 2021",6540000,3010000,137000,1270000,808000,,316000,,,,,,,,,
"Nov 24, 2021",6540000,,,,,,,39000,,,,,1170,,,
"Nov 25, 2021",,,,,,,,39300,,,,,,,,
"Nov 26, 2021",,,,,,,,39400,69500,,,,,,,
"Nov 27, 2021",,,,,,,,39700,,,,,,,,
"Nov 28, 2021",6550000,3020000,,,,,,39900,,,,,1180,,,
"Nov 29, 2021",,,,,,,321000,40100,69500,184,,,,1380,662,
"Nov 30, 2021",6550000,,,,,,,40200,69400,,3790,2960,1190,,,933
"Dec 01, 2021",,3030000,,,809000,,324000,40200,,,3800,2970,,,665,932
"Dec 02, 2021",,,,,808000,,,,,,,,,,,
"Dec 03, 2021",,,,,,,,40400,,,,,,,,
"Dec 04, 2021",,3040000,,,,,,,,,,,1200,,,
"Dec 05, 2021",,,,,809000,,,,,,,,,,,
"Dec 06, 2021",6560000,,138000,,,,,40500,,,,,1210,,,
"Dec 07, 2021",6560000,,,,,,326000,40600,69400,186,,,1220,,685,
"Dec 08, 2021",,,,,,,,,,,3960,3030,1240,,,939
"Dec 09, 2021",,3040000,138000,,810000,,327000,,,,,,1240,,,
"Dec 10, 2021",,,,,810000,,,40700,,,,,1250,,,
"Dec 11, 2021",,3050000,,,,,,,69300,,,,,,,
"Dec 12, 2021",,,,,,,,,,,,,1260,,,
"Dec 13, 2021",,,,,,,,,,,,,,,,
"Dec 14, 2021",,,,,811000,,,,,,,,1270,,,
"Dec 15, 2021",,,,,,,328000,40800,69300,187,,,1300,1390,700,
"Dec 16, 2021",6570000,,,,,,,,69200,,4050,3440,1340,,,941
"Dec 17, 2021",6570000,3050000,,,812000,,,,,,,,1340,,,
"Dec 18, 2021",,3060000,,,,,,40900,,,,,,,,
"Dec 19, 2021",,,,,,,,,,,,,,,,
"Dec 20, 2021",,,,,,,,41000,,,,,,,,
"Dec 21, 2021",,,,,813000,,,,,,,,1350,,,
"Dec 22, 2021",6580000,,,1280000,,,,,69100,,,,,,,
"Dec 23, 2021",,,,,814000,,329000,41000,69100,191,,,,1400,725,
"Dec 24, 2021",,,,,,,,,,,4100,3840,1370,,,945
"Dec 25, 2021",,3060000,,1280000,814000,617000,330000,,69000,,,,,,,
"Dec 26, 2021",,,,,,,,,,,,,,,,
"Dec 27, 2021",,,,,,,,,,,,,,,,
"Dec 28, 2021",6590000,,,,815000,,,,68900,,,,,,,
"Dec 29, 2021",,,,,,,,41100,,,,,,,,
"Dec 30, 2021",6590000,3070000,,,,,,,,,,,,,,
"Dec 31, 2021",,,,,,,331000,41100,68800,,,,,,738,
"Jan 01, 2022",,3070000,,,815000,,,,,,4130,3930,1390,,741,944
"Jan 02, 2022",6600000,,,,816000,,,,,,,,1400,,,
"Jan 03, 2022",6600000,,,,816000,,,,68700,,,,,,,
"Jan 04, 2022",,,,,,,,41200,,,,,,,,
"Jan 05, 2022",,,,,,,,,,,,,,,,
"Jan 06, 2022",,,,,,,,,,,,,,,,
"Jan 07, 2022",6610000,3080000,,,817000,,,,68600,,,,,,,
"Jan 08, 2022",,,,,,,334000,41300,68600,203,,,1410,1410,749,
"Jan 09, 2022",6610000,,,,818000,,,,,,4200,4030,1410,,,940
"Jan 10, 2022",,3080000,,,818000,,336000,,,,,,1420,,,
"Jan 11, 2022",,,,,,,,41400,68500,,,,,,,
"Jan 12, 2022",,,,,819000,,,,,,,,,,,
"Jan 13, 2022",,,,,,,,,,,,,,,,
"Jan 14, 2022",6620000,,,,,,,41500,,,,,,,,
"Jan 15, 2022",6620000,,,,,,,,68400,,,,,,,
"Jan 16, 2022",,,,,820000,,338000,41500,68500,205,,,1430,,769,
"Jan 17, 2022",,,,,,,,,,,4260,4090,1430,,,941
"Jan 18, 2022",6630000,3090000,,1290000,821000,,339000,41600,,,,,,,,
"Jan 19, 2022",,,,,821000,,,,,,,,1440,,,
"Jan 20, 2022",,,,,,,,41700,68300,,,,,,,
"Jan 21, 2022",,,,,,,,,,,,,,,,
"Jan 22, 2022",6640000,,,,,,,,,,,,,,,
"Jan 23, 2022",6640000,,,,822000,,,41800,,,,,1450,,,
"Jan 24, 2022",,,,,,618000,341000,41800,68300,208,,,,,788,
"Jan 25, 2022",,,,,,,,,,,4330,4230,1450,,,938
"Jan 26, 2022",,,,,822000,,342000,,68200,,,,,,,
"Jan 27, 2022",,,,,,,,41900,,,,,1460,,,
"Jan 28, 2022",,,,,,,,,,,,,,,,
"Jan 29, 2022",,,,,,,,,68100,,,,,,,
"Jan 30, 2022",6650000,,,,823000,,,42000,,,,,,,,
"Jan 31, 2022",6650000,,,,,,,,,,,,1470,,,
"Feb 01, 2022",,,,,823000,617000,345000,42000,68100,219,4390,4320,1470,1420,811,936
"Feb 02, 2022",,,,,,,,42100,68000,,,4330,,,,
"Feb 03, 2022",,,,1300000,824000,,347000,,,,,,,,,
"Feb 04, 2022",,,,,,,,,,,,,,,,
"Feb 05, 2022",6660000,,,,,,,,,,,,1480,,,
"Feb 06, 2022",,,,,,,,,67900,,,,1470,,,
"Feb 07, 2022",6660000,,,,,,,42200,,,,,1480,,,
"Feb 08, 2022",,,,,,,349000,,,,,,,,,
"Feb 09, 2022",,,,,,,,42200,67900,220,,,1490,,845,
"Feb 10, 2022",,3100000,,,,,,42300,,,4460,4430,1510,,,935
"Feb 11, 2022",,3100000,,,,,350000,,,,,,,,,
"Feb 12, 2022",,,,,,,,,,,,,1520,,,
"Feb 13, 2022",6670000,,,,,,,,,,,,1530,,,
"Feb 14, 2022",,,,,,,,42400,,,,,1540,,,
"Feb 15, 2022",,,,,,,,,,,,,1550,,,
"Feb 16, 2022",,,,,,,,,,,,,,,,
"Feb 17, 2022",,,,,825000,,,42400,,229,,,,,897,
"Feb 18, 2022",,,,,,,,42500,,,4480,4480,1560,,,933
"Feb 19, 2022",6670000,,,,825000,,351000,,,,,,,,,
"Feb 20, 2022",,,,,,,,42600,,,,,1570,,,
"Feb 21, 2022",,,,,,,,42700,67800,,,,,,,
"Feb 22, 2022",,,,,,,,,,,,,1580,,,
"Feb 23, 2022",,,,,,,,42800,,,,,1600,,,
"Feb 24, 2022",,,,,,,,42900,,,,,,,,
"Feb 25, 2022",,,,,,,,42900,67700,231,,,1610,1430,973,
"Feb 26, 2022",,,,,,,,,67700,,4540,4580,1610,,,939
"Feb 27, 2022",6680000,,,,,,353000,43000,,,,,1620,,,
"Feb 28, 2022",,,,,,,,,,,,,1630,,,
"Mar 01, 2022",,,,,,,,43000,,230,4560,4640,1630,,1000,937
"Mar 02, 2022",,,,,,,,43100,,,,,,,,
"Mar 03, 2022",,,,,,,,,67600,,,,1640,,,
"Mar 04, 2022",,,,,,,,,,,,,,,,
"Mar 05, 2022",,,,,828000,,,43200,67600,233,,,,,1020,
"Mar 06, 2022",6690000,,,,829000,,,43300,,,4590,4690,1640,,,936
"Mar 07, 2022",6690000,,,1310000,833000,619000,360000,,,,,,,,,
"Mar 08, 2022",,,,,834000,,,,,,,,1660,,,
"Mar 09, 2022",6700000,,,,836000,,,43400,,,,,,,,
"Mar 10, 2022",,,,,837000,,,43500,67500,,,,,,,
"Mar 11, 2022",6710000,,,,839000,,,,,,,,1670,,,
"Mar 12, 2022",,,,,840000,,,,,,,,1690,,,
"Mar 13, 2022",,,,1320000,842000,,,43600,67500,,,,,,1050,
"Mar 14, 2022",6720000,,,,843000,,,,,,4690,4720,1710,,,975
"Mar 15, 2022",6730000,,,1320000,846000,627000,370000,,67400,,,,,,,
"Mar 16, 2022",,,,,846000,,,,,,,,1710,,,
"Mar 17, 2022",,,,1330000,847000,,,43700,,,,,,,,
"Mar 18, 2022",,,,,848000,,,43800,,,,,,,,
"Mar 19, 2022",6740000,,,,,,,,,,,,1720,,,
"Mar 20, 2022",,,,,849000,,,,,,,,1730,,,
"Mar 21, 2022",,,,,850000,,,43900,67400,237,,,,,1060,
"Mar 22, 2022",6750000,,,,851000,,,,,,4730,4760,1740,,,980
"Mar 23, 2022",6750000,,,1330000,852000,632000,382000,,67300,,,,,,,
"Mar 24, 2022",,,,,852000,,,,,,,,,,,
"Mar 25, 2022",,,,,,,,44000,,,,,1750,,,
"Mar 26, 2022",6760000,,,1340000,853000,,,,,,,,,,,
"Mar 27, 2022",,,,,,,,,,,,,,,,
"Mar 28, 2022",,,,,854000,,,,67200,,,,,,,
"Mar 29, 2022",,,,,856000,,,44000,67300,238,,,,1440,1070,
"Mar 30, 2022",,,,,857000,,,,,,4750,4790,1750,,,977
"Mar 31, 2022",6770000,,,1340000,857000,635000,387000,,,,,,,,,
"Apr 01, 2022",,,,,858000,,,44100,67200,,4760,,,,1080,
"Apr 02, 2022",,,,,858000,,,44100,,,,,,,,
"Apr 03, 2022",,,,,,,,,67100,,,,1760,,,
"Apr 04, 2022",,,,,860000,,,,,,,,,,,
"Apr 05, 2022",,,,,,,,,,,,,1750,,,
"Apr 06, 2022",,,,1350000,861000,,,,,,,,,,,
"Apr 07, 2022",6780000,,,,862000,,,,,,,4800,1760,1480,,978
