Date,Dangthatsalongname,InTheLittleWood aka Martyn,KrowFang,LDShadowLady,OwengeJuiceTV,Shubble,Snifferish,Solidarity,TheOrionSound,Tubbo,acho,apokuna,bekyamon,olivesleepy,soupforeloise,willowmvp
17-Sep-20,778000,,,,,,,,,158000,,,,,,
18-Sep-20,779000,,,5300000,,669000,,,,162000,,,,,,
19-Sep-20,782000,,,,,,,,,165000,,,,,,
20-Sep-20,784000,,,,,,,,,169000,,,,,,
21-Sep-20,792000,,,,,670000,,,,175000,,,,,,
22-Sep-20,796000,,,5310000,,,,107000,,176000,,,,,,
23-Sep-20,799000,,,,,,,,,179000,,,,,,
24-Sep-20,805000,,,5320000,,671000,,,,182000,,,,,,
25-Sep-20,807000,,,,,,,,,186000,,,,,,
26-Sep-20,809000,,,,,,,,,189000,,,,,,
27-Sep-20,812000,,,5330000,,672000,,,,192000,,,,,,
28-Sep-20,815000,,,,,673000,,,,195000,,,,,,
29-Sep-20,819000,,,,,674000,,,,202000,,,,,,
30-Sep-20,820000,,,,,675000,,109000,,,,,,,,
1-Oct-20,823000,,,5340000,,,,110000,586000,209000,,,,,194,995
2-Oct-20,,,,,,,,,,,,,,,,
3-Oct-20,825000,,,5350000,,676000,,,,212000,,,,,,
4-Oct-20,826000,,,,,677000,,,,215000,,,,,,
5-Oct-20,828000,,,,,,,,,218000,,,,,,
6-Oct-20,829000,,,,,678000,,,,222000,,,,,,
7-Oct-20,830000,,,,,,,,,230000,,,,,,
8-Oct-20,832000,,,5360000,,679000,,112000,,228000,,,,,,
9-Oct-20,835000,,,,,680000,,,,231000,,,,,193,
10-Oct-20,837000,,,,,,,,,235000,,,,,,
11-Oct-20,838000,,,5370000,,681000,,,,238000,,,,,,
12-Oct-20,840000,,,,,682000,,,,241000,,,,,,
13-Oct-20,842000,,,,,,,,,245000,,,,,,
14-Oct-20,843000,,,,,,,,,248000,,,,,,
15-Oct-20,846000,,,5380000,,683000,,,,254000,,,,,,
16-Oct-20,847000,,,,,,,114000,,,,,,,,
17-Oct-20,848000,102000,,,,,,,,257000,,,,,,
18-Oct-20,850000,,,,,,,,,260000,,,,,,
19-Oct-20,853000,,,,,684000,,,,263000,,,,,,
20-Oct-20,854000,,,,,,,,,266000,,,,,,
21-Oct-20,856000,,,,,685000,,,,269000,,,,,,
22-Oct-20,859000,,,,,,,,,272000,,,,,,
23-Oct-20,862000,,,5390000,,,,,,279000,,,,,,
24-Oct-20,864000,,,,,686000,,116000,,,,,,,,
25-Oct-20,866000,,,,,,,,,282000,,,,,,
26-Oct-20,868000,,,,,,,,,286000,,,,,,
27-Oct-20,872000,,,,,,,,,290000,,,,,,
28-Oct-20,874000,,,,,,,,,294000,,,,,,
29-Oct-20,876000,,,,,687000,10300,,,298000,,,,,,
30-Oct-20,878000,,,,,688000,,,,302000,,,,,194,
31-Oct-20,881000,,,5400000,,,10400,,,305000,,,,,,
1-Nov-20,886000,,,,,689000,10500,119000,590000,308000,,,,,,992
2-Nov-20,885000,,,,,,,,,314000,,,,,,
3-Nov-20,887000,,,,,,10600,,,317000,,,,,,
4-Nov-20,891000,,,,,,,,,321000,,,,,,
5-Nov-20,896000,,,,,690000,10700,,,325000,,,,,,
6-Nov-20,898000,,,,,,10800,,,329000,,,,,,
7-Nov-20,900000,,,,,,,,,333000,,,,,,
8-Nov-20,904000,,,,,,10900,,,332000,,,,,,
9-Nov-20,912000,,,5410000,,,11000,121000,,341000,,,,,,
10-Nov-20,914000,,,,,691000,,,,345000,,,,,,
11-Nov-20,917000,,,,,,,,,349000,,,,,,
12-Nov-20,920000,,,,,,11100,,,357000,,,,,,
13-Nov-20,923000,,,,,,,,,367000,,,,,,
14-Nov-20,927000,,,,,692000,11200,,,377000,,,,,,
15-Nov-20,928000,,,,,,,,,386000,,,,,,
16-Nov-20,930000,,,,,,11300,,,401000,,,,0,,
17-Nov-20,932000,,,,,,,123000,,402000,,,,,,
18-Nov-20,934000,,,5420000,,693000,11400,,,408000,,,,,,
19-Nov-20,937000,,,,,,,,,415000,,,,,195,
20-Nov-20,939000,,,,,,11500,,,424000,,,,,,
21-Nov-20,943000,,,,,,11700,,,432000,,,,,,
22-Nov-20,947000,,,,,694000,11900,,,440000,,,,,196,
23-Nov-20,949000,,,,,,12100,,,447000,,,,,,
24-Nov-20,951000,,,,,,12300,,,456000,,,,,,
25-Nov-20,953000,,,,,,12500,,,457000,,,,,197,
26-Nov-20,956000,,,,,,12700,,,461000,,,,,,
27-Nov-20,957000,,,,,,12900,,,464000,,,,,,
28-Nov-20,959000,,,,,695000,13100,,,467000,,,,,198,
29-Nov-20,960000,,,,,,13300,,,471000,,,,,,
30-Nov-20,962000,,,,,,13500,,,476000,,,,,,
1-Dec-20,967000,,,5430000,,696000,13700,,603000,486000,,,,,199,
2-Dec-20,,,,,,,13800,,,490000,,,41,,,987
3-Dec-20,969000,,,,,,14100,124000,,491000,,,,,,
4-Dec-20,970000,,,,,,14000,,,496000,,,,,200,
5-Dec-20,971000,,,,,697000,14100,,,501000,,,,,,
6-Dec-20,972000,,,,,,14200,,,505000,,,,,,
7-Dec-20,973000,,,,,,14300,,,510000,,,,,201,
8-Dec-20,,,,,,698000,14400,,,514000,,,,,,
9-Dec-20,974000,,,,,,14500,,,520000,,,,,,
10-Dec-20,975000,,,,,,14600,,,529000,,,,,202,
11-Dec-20,976000,,,,,699000,14700,,,531000,,,,,,
12-Dec-20,977000,,,,,,14900,,,537000,,,,,,
13-Dec-20,978000,,,,,,15100,,,542000,,,,,203,
14-Dec-20,,,,,,700000,15400,,,547000,,,,,,
15-Dec-20,979000,,,,,,15700,,,552000,,,,,204,
16-Dec-20,,,,,,,16000,,,557000,,,,,,
17-Dec-20,980000,,,,,701000,16300,,,562000,,,,,,
18-Dec-20,981000,,,5440000,,,16500,,,572000,,,,,205,
19-Dec-20,,,,,0,,16800,,,,,,,,,
20-Dec-20,982000,,,,,,17100,,,577000,,,,,,
21-Dec-20,983000,,,,,,17400,,,582000,,,,,206,
22-Dec-20,,,,,,,17700,,,587000,,,,,,
23-Dec-20,984000,,,,,,17900,,,592000,,,,,,
24-Dec-20,985000,,,,,702000,18200,,,598000,,,,,207,
25-Dec-20,987000,,,,,,18400,,,603000,,,,,,
26-Dec-20,988000,,,5450000,,,18700,,,612000,,,,,,
27-Dec-20,990000,,,,,,18900,,,613000,,,,,208,
28-Dec-20,1000000,,,,,,19200,,,619000,,,,,,
29-Dec-20,,,,,,,19400,,,624000,,,,,,
30-Dec-20,,,,,,,19700,,,629000,,,,,209,
31-Dec-20,,,,,,703000,19900,,,635000,,,,,,
1-Jan-21,,,,,,,20500,125000,,648000,,,64,,198,985
2-Jan-21,,,,,,,,,,659000,,,,,210,
3-Jan-21,,,,5460000,,,20600,,,685000,,,,,,
4-Jan-21,1010000,,,,,,20800,,,690000,,,,,,
5-Jan-21,,,,,,,21000,,,708000,,,,,211,
6-Jan-21,,,,,,,21200,,,723000,,,,,,
7-Jan-21,,,,,,704000,21400,,,733000,,,,,,
8-Jan-21,,,,,,,21500,,,746000,,,,,212,
9-Jan-21,,,,,,,21700,,,770000,,,,,,
10-Jan-21,,,,5470000,,,21900,,,790000,,,,,213,
11-Jan-21,,,,,,,22100,,,808000,,,,,,
12-Jan-21,,,,,,,22300,,,811000,,,,,,
13-Jan-21,,,,,,,22500,,604000,818000,,,,,214,
14-Jan-21,,,,,,,22600,,,825000,,,,,,
15-Jan-21,,,,,,,22800,,,831000,,,,,,
16-Jan-21,,,,,,705000,22900,,,841000,,,,,215,
17-Jan-21,,,,,,,23100,,,848000,,,,,,
18-Jan-21,,,,,,,23200,,,856000,0,,,,,
19-Jan-21,,,,5480000,,,23400,,,867000,0,,,,216,
20-Jan-21,,,,,,706000,23500,126000,,870000,,,,,,
21-Jan-21,,,,,,,23700,,,878000,,,,,,
22-Jan-21,,,,,,,23800,,,883000,,,,,217,
23-Jan-21,,,,,,,24000,,,888000,,,,,,
24-Jan-21,,,,,,707000,24200,,,896000,,,,,,
25-Jan-21,,,,,,,24300,,,903000,,,,,218,
26-Jan-21,,,,5490000,,,24500,,,906000,,,,,,
27-Jan-21,,,,,,,24700,,,920000,,,,,,
28-Jan-21,,,,,,708000,24900,127000,,919000,,,,,219,
29-Jan-21,,,,,,,25100,,605000,925000,,,,,,
30-Jan-21,,,,,,,25300,,,934000,,,,,,
31-Jan-21,,,,5500000,,709000,25500,,,939000,,,,,220,
1-Feb-21,1020000,,,5520000,,,25700,128000,,953000,,,121,,219,969
2-Feb-21,,,,5510000,,,25900,,,957000,,,,,,
3-Feb-21,,,,5530000,,,26100,,,961000,,,,,221,
4-Feb-21,,,,5540000,,710000,26200,,,989000,,,,,,
5-Feb-21,,,,5560000,,,26400,129000,,999000,,,,,222,
6-Feb-21,,,,,,,26500,130000,606000,1000000,,,,,,
7-Feb-21,,,,5570000,,711000,26700,,,1020000,,,,,,
8-Feb-21,,,,5590000,,,26900,,,1040000,,,,,223,
9-Feb-21,,,,,,712000,27000,,,1060000,,,,,,
10-Feb-21,,,,5600000,,713000,27200,,,,,,,,,
11-Feb-21,,,,5630000,,,27400,,,1070000,,,,,224,
12-Feb-21,,,,5650000,,,27500,,,1090000,,,,,,
13-Feb-21,,,,5680000,,714000,27700,140000,,,,,,,,
14-Feb-21,,,,5690000,,,27900,141000,607000,,,,,,225,
15-Feb-21,1030000,,,5710000,,,28200,,,1100000,,,,,,
16-Feb-21,,,,5730000,,715000,28500,,,1140000,,,,,,
17-Feb-21,,,,,,,28800,,,1160000,,,,,226,
18-Feb-21,,,,5740000,,,29200,,,1180000,,,,,,
19-Feb-21,1040000,,,,,716000,29500,,,1190000,,,,,,
20-Feb-21,1060000,,,5760000,,,29800,,,1220000,,,,,227,
21-Feb-21,,,,5770000,,,30100,151000,,1230000,,,,,,
22-Feb-21,1070000,,,,,717000,30500,152000,609000,1240000,,,,,,
23-Feb-21,,,,,,,30800,,,1250000,,,,,228,
24-Feb-21,,,,5780000,,,31100,,,,,,,,,
25-Feb-21,,,,,,,31500,,,1260000,,,,,,
26-Feb-21,,,,5790000,,,32500,,,,,,,,229,
27-Feb-21,,,,,,718000,33600,,,1270000,,,,,,
28-Feb-21,,,,5800000,,,34600,,,1310000,,,,,230,
1-Mar-21,,,,,,,37700,154000,,1320000,233,,169,,,988
2-Mar-21,,,,,,,36700,,,1330000,,,,,,
3-Mar-21,,,,,,,37800,,,,,,,,231,
4-Mar-21,,,,5820000,,,38800,,,1340000,,,,,234,
5-Mar-21,,,,,,,39900,,,1350000,,,,,237,
6-Mar-21,,,,,,,40900,,,1360000,,,,,240,
7-Mar-21,,,,,,719000,42000,,,1370000,,,,,243,
8-Mar-21,,,,5830000,,,43100,,,1380000,,,,,246,
9-Mar-21,,,,,,,43900,156000,,,,,,,249,
10-Mar-21,,,,5840000,,,44700,,610000,1390000,,,,,253,
11-Mar-21,1080000,,,,,720000,45500,,,1400000,,,,,256,
12-Mar-21,,,,,,,46400,,,1410000,,,,,259,
13-Mar-21,,,,,,,47200,,,,,,,,263,
14-Mar-21,,,,5850000,,,48000,,,1420000,,,,,266,
15-Mar-21,,,,,,,48800,,,1430000,,,,,270,
16-Mar-21,,,,,,,49700,,,,,,,,273,
17-Mar-21,,,,,,,50500,157000,,,,,,,277,
18-Mar-21,,,,5860000,,,51300,,,1440000,,,,,278,
19-Mar-21,,,,,,,52200,,,1450000,,,,,280,
20-Mar-21,,,,,,,52700,,,1460000,,,,,282,
21-Mar-21,,,,,,,53200,,,,,,,,283,
22-Mar-21,,,,,,,53700,,,,,,,,285,
23-Mar-21,,,,5870000,,,54200,,,1470000,,,,,287,
24-Mar-21,,,,,,,54700,,,1480000,,,,,289,
25-Mar-21,,,,,,,55200,158000,,,,,,,292,
26-Mar-21,,,,,,,55700,,,,,,,,296,
27-Mar-21,,,,,,721000,56200,,,,,,,,300,
28-Mar-21,,,,5880000,,720000,56700,,,1490000,,,,,303,
29-Mar-21,,,,,,721000,57300,,,,,,,,307,
30-Mar-21,,,,,,,57500,,,1500000,,,,,311,
31-Mar-21,,,,,,,57600,,,,,,,,315,
1-Apr-21,1090000,,,5890000,214,,57900,159000,,1510000,525,,325,,316,1010
2-Apr-21,,,,,,,58000,,,,,,,,317,
3-Apr-21,,,,,,,58200,,,,,,,,318,
4-Apr-21,,,,,,,58400,,,1520000,,,,,319,
5-Apr-21,,,,5900000,,,58700,,,,,,,,320,
6-Apr-21,,,,,,,58900,,,,,,,,321,
7-Apr-21,,,,,,,59100,,,1530000,,,,,322,
8-Apr-21,,,,,,,59600,,,1540000,,,,,323,
9-Apr-21,,,,,,,60000,,,,,,,,324,
10-Apr-21,,,,5910000,,,60200,,,,,,,,325,
11-Apr-21,,,,,,,60400,,,1550000,,,,,326,
12-Apr-21,,,,,,,60500,,,,,,,,327,
13-Apr-21,,,,,,,60700,,,1560000,,,,,328,
14-Apr-21,,,,,,,60800,,,,,,,,329,
15-Apr-21,1100000,,,,,,61100,,,1570000,,,,,331,
16-Apr-21,,,,5920000,,,61300,,,,,,,,,
17-Apr-21,,,,,,,61500,,,1580000,,,,0,332,
18-Apr-21,,,,,,,61900,160000,,,,,,,,
19-Apr-21,,,,,,,62300,,,,,,,,333,
20-Apr-21,,,,,,,62700,,,1590000,,,,,,
21-Apr-21,,104000,,5930000,,722000,63100,,,,,,,,334,
22-Apr-21,,,,,,,63200,,,,,,,,335,
23-Apr-21,,105000,,,,,63300,,,1600000,,,,,337,
24-Apr-21,,,,,,,63500,,,1610000,,,,,339,
25-Apr-21,,,,,,,63600,,,1620000,,,,,342,
26-Apr-21,1110000,106000,,,,,63700,163000,,,,,,,344,
27-Apr-21,,,,,,,63900,,,,,,,,347,
28-Apr-21,,,,5940000,,723000,64000,,,1640000,,,,,349,
29-Apr-21,,,,,,,64100,,,,,,,,352,
30-Apr-21,,107000,,,,,64300,,,1650000,,,,,353,
1-May-21,,,,5950000,481,,64600,165000,,1720000,755,,492,,355,1030
2-May-21,,,,,,,,,,1740000,,,,,,
3-May-21,,,,,,,,,,1860000,,,,,357,
4-May-21,,,,,,,64700,,,1880000,,,,,358,
5-May-21,,108000,,,,,64800,166000,,1910000,,,,,359,
6-May-21,,,,,,,64900,,,1920000,,,,,361,
7-May-21,,109000,,5960000,,,65000,,,1940000,,,,,,
8-May-21,1120000,,,,,,65100,,,,,,,,362,
9-May-21,,,,,,,65200,,,1950000,,,,,,
10-May-21,,,,,,,65300,,,1960000,,,,,363,
11-May-21,,,,,,,65400,,,1970000,,,,,,
12-May-21,,110000,,5970000,,724000,65500,169000,,,,,,,364,
13-May-21,,,,,,,65600,170000,,1980000,,,,,365,
14-May-21,,111000,,,,,,,,,,,,,367,
15-May-21,,,,,,,65700,,,1990000,,,,,369,
16-May-21,,,,,,,,,,2000000,,,,,371,
17-May-21,,,,,,,65800,,,,,,,,373,
18-May-21,,,,,,,,,,2010000,,,,,375,
19-May-21,,,,5980000,,725000,65900,,,2020000,,,,,377,
20-May-21,,112000,,,,,,175000,,,,,,,380,
21-May-21,,,,,,,66000,176000,,2030000,,,,,381,
22-May-21,,,,,,,,,,,,,,,382,
23-May-21,1130000,,,,,,66100,,,2040000,,,,,383,
24-May-21,,,,,,,66200,,,,,,,,385,
25-May-21,,,,,,,,,,2120000,,,,,386,
26-May-21,,113000,,,,,,,,2140000,,,,,387,
27-May-21,,,,,,726000,66300,180000,,2160000,,,,,389,
28-May-21,,,,5990000,,,,,,2180000,,,,,,
29-May-21,,,,,,,66400,182000,611000,2190000,,,,,390,
30-May-21,,,,,,727000,,,,2200000,,,,,391,
31-May-21,,,,,,,66500,,,,,,,,392,
1-Jun-21,,114000,,,779,,66700,184000,,2220000,823,,1120,80,398,1130
2-Jun-21,,,,,,,66600,,,2230000,,,,,394,
3-Jun-21,,,,6000000,,728000,,,,2240000,,,,,395,
4-Jun-21,,,,,,,66700,,,2250000,,,,,396,
5-Jun-21,,,,,,,,,,,,,,,397,
6-Jun-21,,,,,,,66800,187000,,2260000,,,,,399,
7-Jun-21,,,,,,,,,,,,,,,401,
8-Jun-21,1140000,,,6010000,,729000,66900,,,2280000,,,,,403,
9-Jun-21,,115000,,,,,,,,,,,,,405,
10-Jun-21,,,,,,730000,67000,,,2290000,,,,,407,
11-Jun-21,1150000,,0,,,,,,,2300000,,,,,409,
12-Jun-21,,,,,,,67100,,,,,,,,410,
13-Jun-21,,,,6020000,,,,,,2310000,,,,,412,
14-Jun-21,1160000,,,6030000,,,67200,194000,,,,,,,413,
15-Jun-21,,,,,,,,,,2320000,,,,,415,
16-Jun-21,,,,6040000,,731000,67300,,,,,,,,416,
17-Jun-21,,,,,,,,,,2330000,,,,,418,
18-Jun-21,,,,6050000,,,,,,,,,,,420,
19-Jun-21,1170000,,,6060000,,732000,67400,,,2340000,,,,,426,
20-Jun-21,,,,6070000,,,,,,,,,,,432,
21-Jun-21,,,,6080000,,,,,,,,,,,438,
22-Jun-21,,,,,,733000,67500,203000,612000,2350000,,,,,444,
23-Jun-21,,,,6090000,,,,,,,,,,,450,
24-Jun-21,,,,,,,,,,2360000,,,,,456,
25-Jun-21,,,,,,734000,67600,,,,,,,,462,
26-Jun-21,,,,6100000,,,,,,2370000,,,,,,
27-Jun-21,,116000,,6110000,,,67700,,,,,,,,,
28-Jun-21,,,,,,,,,,2410000,,,,,463,
29-Jun-21,,,,6120000,,735000,,,,2430000,,,,,,
30-Jun-21,1180000,,,,,,67800,213000,613000,2440000,,,,,464,
1-Jul-21,,,,6130000,1080,,,,,2460000,881,1880,1350,117,463,1190
2-Jul-21,,,,,,,67900,,,,,,,,465,
3-Jul-21,,,,,,,,,,,,,,,,
4-Jul-21,,,,6140000,,,68000,,,2470000,,,,,466,
5-Jul-21,,,,,,,,,,,,,,,,
6-Jul-21,,,,6150000,,736000,68100,,,,,,,,467,
7-Jul-21,,,0,,,737000,,,,2480000,,,,,,
8-Jul-21,,,,,,,68200,217000,614000,,,,,,468,
9-Jul-21,,,,6160000,,,,,,2490000,,,,,469,
10-Jul-21,,,,,,738000,68300,,,,,,,,,
11-Jul-21,,,,,,,68400,,,2500000,,,,,,
12-Jul-21,,,,6170000,,742000,68500,,,2510000,,,,,,
13-Jul-21,,,,,,744000,68600,,,,,,,,470,
14-Jul-21,,,,6180000,,746000,68700,,,,,,,,,
15-Jul-21,,,,,,748000,,,,2520000,,,,,,
16-Jul-21,,,,,,750000,68800,221000,,,,,,,471,
17-Jul-21,,,,6190000,,751000,68900,,,,,,,,,
18-Jul-21,,,,,,752000,69000,,,2530000,,,,,472,
19-Jul-21,,,,,,753000,69100,,,,,,,,,
20-Jul-21,,,,6200000,,754000,69200,,,2540000,,,,,473,
21-Jul-21,,,,,,755000,69300,,,,,,,,,
22-Jul-21,,,,,,756000,,,,2550000,,,,,474,
23-Jul-21,,,,6210000,,757000,69400,,,,,,,,475,
24-Jul-21,,,,,,,,226000,615000,,,,,,478,
25-Jul-21,1190000,,,,,758000,69500,,,2560000,,,,,482,
26-Jul-21,,,,6220000,,759000,,,,2570000,,,,,486,
27-Jul-21,,,,,,,69600,,,,,,,,489,
28-Jul-21,,,,,,760000,,,,,,,,,493,
29-Jul-21,,,,6230000,,,69700,,,2580000,,,,,497,
30-Jul-21,,,,,,761000,,,,2590000,,,,,501,
31-Jul-21,,,,6240000,,,69800,,,,,,,,503,
1-Aug-21,,,,,14000,762000,69900,233000,616000,2600000,895,2050,1610,136,,1200
2-Aug-21,,,,,,763000,,,,,,,,,507,
3-Aug-21,,,,6250000,,,,,,2610000,,,,,509,
4-Aug-21,,,,,,,,,,,,,,,511,
5-Aug-21,,,,,,764000,,,,2620000,,,,,513,
6-Aug-21,,,,6260000,,765000,70000,,,,,,,,515,
7-Aug-21,,,,,,,,,,2630000,,,,,,
8-Aug-21,,,,6270000,,,,,,,,,,,516,
9-Aug-21,,,,,,766000,,240000,,,,,,,517,
10-Aug-21,,,,,,767000,70100,,,2640000,,,,,,
11-Aug-21,,,,6280000,,,,,,,,,,,518,
12-Aug-21,,,,,,768000,,,,,,,,,519,
13-Aug-21,,,,,,769000,,,,2650000,,,,,520,
14-Aug-21,1200000,,,,,,70200,,,,,,,,522,
15-Aug-21,,,,6290000,,770000,,,,2660000,,,,,524,
16-Aug-21,,,,,,771000,,,,,,,,,527,
17-Aug-21,,,,,,,,243000,,,,,,,529,
18-Aug-21,,,,,,772000,70300,,,2670000,,,,,532,
19-Aug-21,,,,6300000,,773000,,,,,,,,,534,
20-Aug-21,,,,,,774000,,,,,,,,,537,
21-Aug-21,,,,,,775000,,,,2680000,,,,,543,
22-Aug-21,,,,6310000,,776000,70400,,,,,,,,550,
23-Aug-21,1210000,,,,,,,,,,,,,,557,
24-Aug-21,,,,,,777000,,,,2690000,,,,,563,
25-Aug-21,,,,,,,70500,247000,,,,,,,570,
26-Aug-21,,,,,,778000,,,,,,,,,577,
27-Aug-21,,,,6320000,,,,,,2700000,,,,,584,
28-Aug-21,,,,,,779000,,,,2740000,,,,,583,
29-Aug-21,,,,,,780000,,,,2760000,,,,,,
30-Aug-21,,,,6330000,,781000,,,,2770000,,,,,584,
31-Aug-21,,,,,,782000,,,,2780000,,,,,585,
1-Sep-21,,,,,21200,,70600,251000,617000,2800000,904,2280,2080,150,588,1210
2-Sep-21,,,,,,783000,,,,,,,,,587,
3-Sep-21,,,,,,,,,,2810000,,,,,588,
4-Sep-21,,,,6340000,,784000,,,,2820000,,,,,589,
5-Sep-21,1220000,,,,,,,,,,,,,,590,
6-Sep-21,,,,,,785000,,,,2830000,,,,,591,
7-Sep-21,,,,6350000,,,,,,,,,,,592,
8-Sep-21,,,,,,786000,,,,2840000,,,,,593,
9-Sep-21,,,,,,,,,,,,,,,594,
10-Sep-21,,,,,,787000,,254000,616000,,,,,,595,
11-Sep-21,,,,,,,,,,2850000,,,,,596,
12-Sep-21,,,,6360000,,788000,,,,,,,,,607,
13-Sep-21,,,,,,,,,,,,,,,619,
14-Sep-21,,,,,,789000,,,,2860000,,,,,631,
15-Sep-21,,,,,,790000,,,,,,,,,642,
16-Sep-21,,,,,,,,,,,,,,,654,
17-Sep-21,,,,6370000,,791000,,,,,,,,,666,
18-Sep-21,,,,,,792000,,257000,617000,2870000,,,,,678,
19-Sep-21,,,,,,793000,70500,,,,,,,,709,
20-Sep-21,,,,6380000,,794000,,,,,,,,,741,
21-Sep-21,,,,,,,,,,2880000,,,,,772,
22-Sep-21,,117000,,,,795000,,,,,,,,,804,
23-Sep-21,,118000,,6390000,,,,,,,,,,,835,
24-Sep-21,1230000,119000,,,,796000,,,,,,,,,867,
25-Sep-21,,120000,,6400000,23200,,,,,2890000,,,,,899,
26-Sep-21,,,,,,,,263000,,,,,,,908,
27-Sep-21,,,,6410000,23400,797000,,,,,,,,,918,
28-Sep-21,,121000,,,,,,,,2900000,,,,,928,
29-Sep-21,,,,,23500,,,,,,,,,,937,
30-Sep-21,,122000,,6420000,23600,798000,70400,,,,,,,,947,
1-Oct-21,,,190,,,,70500,267000,,2910000,920,2370,2920,162,963,1240
2-Oct-21,,,,,23800,,,,,,,,,,967,
3-Oct-21,,,,6430000,24200,799000,,,,,,,,,973,
4-Oct-21,,,,,24400,,,269000,,2920000,,,,,979,
5-Oct-21,,,,,24600,800000,,,,,,,,,985,
6-Oct-21,,123000,,,25300,,,,,,,,,,991,
7-Oct-21,,,,6440000,26200,,,,,,,,,,997,
8-Oct-21,1240000,,,,28000,,,,,2930000,,,,,1000,
9-Oct-21,,,,,29100,801000,,,,,,,,,1010,
10-Oct-21,,,,,30300,,,,,,,,,,1020,
11-Oct-21,,124000,,6450000,32100,,70300,,,,,,,,1030,
12-Oct-21,,,,,33000,,,273000,,,,,,,,
13-Oct-21,,,,,33600,,,,,2940000,,,,,,
14-Oct-21,,,,,33900,,,,,,,,,,1040,
15-Oct-21,,125000,,,34500,802000,,,,,,,,,,
16-Oct-21,,,,,34700,,70200,,,,,,,,,
17-Oct-21,,,,6460000,35100,,,,,2950000,,,,,,
18-Oct-21,,126000,,,35200,,,,,,,,,,1050,
19-Oct-21,,,,6470000,35600,,,,,,,,,,,
20-Oct-21,1250000,127000,,,35700,,,284000,,,,,,,1060,
21-Oct-21,,,,,35800,,,,,,,,,,,
22-Oct-21,,,,6480000,35900,803000,70100,,,2960000,,,,,,
23-Oct-21,,128000,,,36000,,,,,,,,,,,
24-Oct-21,,,,,36100,804000,,,,,,,,,,
25-Oct-21,,,,,36200,,,,,,,,,,1070,
26-Oct-21,,,,,,,,,,,,,,,,
27-Oct-21,,,,6490000,36400,,70000,,,2970000,,,,,,
28-Oct-21,,129000,,,36500,805000,,295000,618000,,,,,,,
29-Oct-21,,,,,36600,,,,,,,,,,,
30-Oct-21,,,,6500000,36700,,,,,,,,,,,
31-Oct-21,,,,,36800,,,,,2980000,,,,,1080,
1-Nov-21,,130000,321,,,806000,,298000,,,926,2850,3180,173,,1340
2-Nov-21,1260000,,,,,,69900,,,,,,,,,
3-Nov-21,,,,,37000,,,,,,,,,,,
4-Nov-21,,131000,,6510000,37100,,,,,,,,,,,
5-Nov-21,,,,,,,,302000,,,,,,,1090,
6-Nov-21,,,,,37300,,,,,2990000,,,,,,
7-Nov-21,,,,,37400,,,,,,,,,,,
8-Nov-21,,,,,37500,807000,,,,,,,,,1100,
9-Nov-21,,,,,37600,,,,,,,,,,,
10-Nov-21,,132000,,6520000,37700,,,,,,,,,,,
11-Nov-21,,,,,,,,,,3000000,,,,,1110,
12-Nov-21,,133000,,,37800,,,,,,,,,,,
13-Nov-21,,134000,567,,37900,,,309000,,,,,,177,,1360
14-Nov-21,,,,,,,69800,,,,928,2920,3420,,1120,
15-Nov-21,,135000,,,38000,,,310000,,,,,,,1130,
16-Nov-21,,,,,38100,,,,,,,,,,,
17-Nov-21,,136000,,,,,,,,,,,,,,
18-Nov-21,1270000,,,6530000,38300,,69700,,,,,,,,1140,
19-Nov-21,,137000,,,38500,,,,,3010000,,,,,,
20-Nov-21,,,,,,,,,,,,,,,1150,
21-Nov-21,,,624,,38600,808000,,314000,,,,,,179,,1370
22-Nov-21,,,,,38800,,69600,,,,931,2940,3610,,1160,
23-Nov-21,,,,6540000,,,,316000,,,,,,,,
24-Nov-21,,,,,39000,,,,,,,,,,1170,
25-Nov-21,,,,,39300,,,,,,,,,,,
26-Nov-21,,,,,39400,,69500,,,,,,,,,
27-Nov-21,,,,,39700,,,,,,,,,,,
28-Nov-21,,,,6550000,39900,,,,,3020000,,,,,1180,
29-Nov-21,,,662,,40100,,,321000,,,,,,184,,1380
30-Nov-21,,,,,40200,,69400,,,,933,2960,3790,,1190,
1-Dec-21,,,665,,,809000,,324000,,3030000,932,2970,3800,,,
2-Dec-21,,,,,,808000,,,,,,,,,,
3-Dec-21,,,,,40400,,,,,,,,,,,
4-Dec-21,,,,,,,,,,3040000,,,,,1200,
5-Dec-21,,,,,,809000,,,,,,,,,,
6-Dec-21,,138000,,6560000,40500,,,,,,,,,,1210,
7-Dec-21,,,685,,40600,,,326000,,,,,,186,1220,
8-Dec-21,,,,,,,,,,,939,3030,3960,,1240,
9-Dec-21,,,,,,810000,,327000,,,,,,,,
10-Dec-21,,,,,40700,,,,,,,,,,1250,
11-Dec-21,,,,,,,69300,,,3050000,,,,,,
12-Dec-21,,,,,,,,,,,,,,,1260,
13-Dec-21,,,,,,,,,,,,,,,,
14-Dec-21,,,,,,811000,,,,,,,,,1270,
15-Dec-21,,,700,,40800,,,328000,,,,,,187,1300,1390
16-Dec-21,,,,6570000,,,69200,,,,941,3440,4050,,1340,
17-Dec-21,,,,,,812000,,,,,,,,,,
18-Dec-21,,,,,40900,,,,,3060000,,,,,,
19-Dec-21,,,,,,,,,,,,,,,,
